id_lancamento,data_lancamento,id_centro_custo,id_categoria,id_fornecedor,id_campanha_marketing,valor_lancamento,status_pagamento
1217,2023-03-18,1,104,2,,719.37,Paga
1218,2023-03-18,6,126,10,,219.28,Paga
1219,2023-03-18,6,126,6,,11.75,PAGO
1220,2023-03-18,7,133,16,,315.07,Paga
1221,2023-03-18,4,116,14,,2257.66,Pago
1222,2023-03-19,8,136,9,,1051.33,PAGO
1223,2023-03-19,4,119,12,,2976.79,Paga
1224,2023-03-19,7,132,4,,2248.35,Paga
1225,2023-03-20,8,137,14,,2199.37,PAGO
1226,2023-03-20,1,103,7,,3325.36,PAGO
1227,,2,107,13,,4491.45,Pago
1228,2023-03-20,7,133,7,,1831.7,Pago
1229,2023-03-20,8,138,18,,1475.17,Paga
1230,2023-03-20,8,137,17,,3124.44,Paga
1231,2023-03-20,7,132,1,,1096.28,Pago
1232,2023-03-20,3,112,8,,6801.51,Pago
1233,2023-03-20,1,103,1,,2644.5,PAGO
1234,2023-03-20,7,134,3,,1007.88,Paga
1235,2023-03-20,7,132,17,,2467.56,PAGO
1236,2023-03-20,3,112,9,,6014.24,Pago
1237,2023-03-20,4,119,4,,1992.06,PAGO
1238,2023-03-20,9,145,5,,889.9,PAGO
1239,2023-03-20,4,116,9,,789.49,Pago
1240,2023-03-20,4,117,7,,4270.97,PAGO
1241,2023-03-20,2,106,10,,870.53,PAGO
1242,2023-03-20,4,117,2,,3685.16,Paga
1243,2023-03-20,9,144,4,,768.52,Paga
1244,2023-03-20,5,123,14,,1838.06,Paga
1245,2023-03-20,4,118,2,,3216.79,Pago
1246,2023-03-20,1,101,7,,1490.65,Paga
1247,2023-03-20,5,124,4,,720.24,PAGO
1248,2023-03-21,3,113,11,,1143.16,Paga
1249,2023-03-21,5,121,18,,784.09,Pago
1250,2023-03-21,3,113,19,,496.63,Paga
1251,2023-03-21,9,145,9,,1194.55,PAGO
1252,2023-03-21,4,120,5,,2536.2,Pago
1253,2023-03-21,10,146,7,,5820.78,PAGO
1254,2023-03-21,4,119,18,,5627.5,Pago
1255,2023-03-21,10,148,7,,8823.62,Paga
1256,2023-03-21,9,142,14,,4609.53,Pago
1257,2023-03-21,9,143,12,,3207.28,PAGO
1258,2023-03-21,6,129,14,,6594.12,Pago
1259,2023-03-21,2,109,1,,2350.32,PAGO
1260,2023-03-21,3,115,10,,173.37,Pago
1261,2023-03-21,1,105,7,,1682.38,PAGO
1262,2023-03-21,7,134,3,,1837.86,PAGO
1263,2023-03-21,3,114,18,,7130.46,Paga
1264,2023-03-21,7,134,6,,1675.16,Pago
1265,2023-03-21,1,102,1,,10287.59,PAGO
1266,2023-03-21,9,144,17,,677.48,PAGO
1267,2023-03-21,5,123,9,,3954.16,Paga
1268,2023-03-21,9,141,18,,2756.66,Pago
1269,2023-03-21,4,118,9,,905.54,Pago
1270,2023-03-22,5,121,7,,1820.58,Pago
1271,2023-03-22,9,141,20,,2502.1,Paga
1272,2023-03-22,6,128,18,,8832.46,PAGO
1273,2023-03-22,5,122,10,,1380.02,PAGO
1274,2023-03-22,6,126,12,,222.82,Pago
1275,2023-03-22,4,118,18,,1277.19,Pago
1276,2023-03-22,10,146,13,,19452.04,PAGO
1277,2023-03-22,5,125,8,,33263.17,Paga
1278,2023-03-22,6,128,13,,10039.19,PAGO
1279,2023-03-22,3,114,14,,3237.92,PAGO
1280,2023-03-22,6,127,16,,6706.5,Pago
1281,2023-03-22,3,114,7,,2887.71,Pago
1282,2023-03-22,10,149,10,,28753.81,Pago
1283,2023-03-22,1,103,13,,2244.38,Pago
1284,2023-03-22,10,147,14,,3159.81,Pago
1285,2023-03-22,4,119,4,,5545.66,Paga
1286,2023-03-22,9,142,20,,6316.91,Pago
1287,2023-03-22,2,109,1,,2220.77,Pago
1288,2023-03-23,3,112,5,,12126.47,Paga
1289,2023-03-23,10,146,4,,20848.01,Pago
1290,2023-03-23,9,143,7,,3102.34,Pago
1291,2023-03-23,3,114,6,,7197.54,Paga
1292,,5,123,2,,2571.96,Pago
1293,2023-03-23,9,143,1,,2494.21,Pago
1294,2023-03-23,1,101,17,,1316.96,Pago
1295,2023-03-23,7,132,1,,803.27,Pago
1296,2023-03-23,4,119,10,,2926.92,Paga
1297,2023-03-23,4,119,4,,4433.83,PAGO
1298,2023-03-23,8,137,4,,6453.84,Pago
1299,2023-03-23,5,123,4,,1082.27,Paga
1300,2023-03-23,6,126,5,,314.5,PAGO
1301,2023-03-23,3,114,6,,5478.6,PAGO
1302,2023-03-23,7,132,10,,3211.42,PAGO
1303,2023-03-23,10,148,9,,9574.17,Pago
1304,2023-03-24,6,128,3,,16107.19,PAGO
1305,2023-03-24,1,102,11,,11111.14,Pago
1306,2023-03-24,3,114,3,,4850.22,Paga
1307,2023-03-24,2,110,9,,1183.14,PAGO
1308,2023-03-24,3,111,6,,2990.6,Pago
1309,2023-03-24,7,133,16,,842.84,Paga
1310,2023-03-24,7,135,5,,7451.26,Paga
1311,2023-03-24,4,119,18,,3093.3,Paga
1312,2023-03-24,9,144,13,,696.11,Pago
1313,2023-03-24,2,110,19,,1844.32,PAGO
1314,2023-03-24,4,116,7,,1170.21,Pago
1315,2023-03-24,1,103,4,,2837.56,Pago
1316,2023-03-24,1,103,10,,2541.29,Pago
1317,2023-03-24,8,137,14,,5676.26,PAGO
1318,2023-03-24,4,117,5,,6880.84,Pago
1319,2023-03-24,2,107,14,,5463.34,Pago
1320,2023-03-24,6,126,19,,248.48,PAGO
1321,2023-03-24,2,109,1,,3898.52,Pago
1322,2023-03-24,3,113,3,,255.41,Pago
1323,2023-03-24,1,105,5,,3993.2,Paga
1324,2023-03-24,3,114,17,,7076.68,PAGO
1325,2023-03-24,5,124,15,,917.28,Paga
1326,2023-03-24,1,103,2,,2166.9,Pago
1327,2023-03-25,3,115,14,,122.16,Paga
1328,2023-03-25,8,140,19,,1509.39,Paga
1329,2023-03-25,9,143,6,,2715.25,Paga
1330,2023-03-25,5,121,7,,1590.85,Pago
1331,2023-03-25,7,135,6,,1919.98,Paga
1332,2023-03-25,9,145,15,,1946.74,PAGO
1333,2023-03-25,8,138,13,,3610.8,Paga
1334,2023-03-26,1,103,9,,2969.97,Pago
1335,2023-03-26,2,106,11,,416.71,PAGO
1336,2023-03-26,1,102,4,,9128.83,PAGO
1337,2023-03-26,2,107,7,,7769.66,Paga
1338,2023-03-27,4,116,19,,1189.24,Pago
1339,2023-03-27,10,146,2,,16274.79,Paga
1340,2023-03-27,1,103,1,,2139.82,Paga
1341,2023-03-27,6,128,7,,17587.39,PAGO
1342,2023-03-27,6,129,4,,7216.97,Pago
1343,2023-03-27,6,129,4,,8327.32,PAGO
1344,2023-03-27,9,142,16,,4559.21,Paga
1345,2023-03-27,10,146,15,,10802.39,Pago
1346,2023-03-27,2,106,7,,1729.23,Pago
1347,2023-03-27,3,112,17,,14917.71,PAGO
1348,2023-03-27,10,150,15,,9406.93,Paga
1349,2023-03-27,3,113,14,,419.93,PAGO
1350,2023-03-27,1,104,20,,229.33,PAGO
1351,2023-03-27,2,107,4,,7452.46,Paga
1352,2023-03-27,1,102,18,,11065.27,Paga
1353,2023-03-27,2,109,6,,1148.22,Paga
1354,2023-03-27,5,122,12,,563.59,PAGO
1355,2023-03-27,6,126,15,,34.19,PAGO
1356,2023-03-27,5,124,5,,1767.73,Paga
1357,2023-03-27,2,110,10,,1323.0,Paga
1358,2023-03-27,7,134,5,,2199.7,PAGO
1359,2023-03-27,8,138,11,,3049.92,PAGO
1360,2023-03-27,6,126,15,,241.95,PAGO
1361,2023-03-27,5,121,2,,1779.17,PAGO
1362,2023-03-28,9,141,10,,2731.84,Pago
1363,2023-03-28,7,132,8,,2339.36,Pago
1364,2023-03-28,7,134,15,,1805.22,Paga
1365,2023-03-28,8,140,4,,1830.22,Paga
1366,2023-03-28,2,107,14,,9183.67,Paga
1367,2023-03-28,4,119,11,,2643.6,Paga
1368,2023-03-28,10,149,16,,12677.97,PAGO
1369,2023-03-28,2,108,5,,12728.02,PAGO
1370,2023-03-28,8,137,19,,4701.08,Paga
1371,2023-03-28,1,105,12,,3822.62,Pago
1372,2023-03-28,7,134,1,,848.18,Pago
1373,2023-03-28,7,133,3,,728.52,Pago
1374,2023-03-28,3,111,10,,2626.9,Pago
1375,2023-03-28,8,139,9,,1344.6,PAGO
1376,2023-03-28,3,111,11,,1284.07,Paga
1377,2023-03-28,5,122,16,,876.65,Paga
1378,2023-03-28,8,140,14,,1471.01,Pago
1379,2023-03-28,6,130,18,,1022.62,Pago
1380,2023-03-28,10,147,19,,3239.18,PAGO
1381,2023-03-29,6,128,5,,8141.87,Paga
1382,2023-03-29,8,138,14,,1454.43,PAGO
1383,2023-03-29,5,125,5,,35834.29,Paga
1384,2023-03-29,8,140,7,,465.66,Pago
1385,2023-03-29,7,135,13,,7307.88,PAGO
1386,2023-03-29,4,118,19,,1366.36,Pago
1387,2023-03-29,1,103,10,,3220.67,Pago
1388,2023-03-29,5,125,16,,37285.77,Pago
1389,2023-03-29,8,139,18,,1138.7,Paga
1390,2023-03-29,7,135,4,,8805.53,Paga
1391,2023-03-29,3,114,18,,4712.88,Pago
1392,2023-03-29,10,147,10,,7656.25,Paga
1393,2023-03-29,7,133,3,,1493.56,Pago
1394,2023-03-29,2,106,14,,1274.44,PAGO
1395,2023-03-29,2,109,18,,3574.79,PAGO
1396,2023-03-29,2,109,10,,2662.44,Pago
1397,2023-03-29,7,132,18,,1401.77,Paga
1398,2023-03-29,7,131,4,,3553.38,Paga
1399,2023-03-30,8,139,13,,2034.39,PAGO
1400,2023-03-30,1,103,10,,3173.29,PAGO
1401,2023-03-30,5,123,8,,1937.37,Paga
1402,2023-03-30,1,104,5,,74.51,Pago
1403,2023-03-30,6,130,11,,1712.06,PAGO
1404,2023-03-30,6,127,8,,6877.48,Paga
1405,2023-03-30,9,144,13,,475.23,PAGO
1406,2023-03-30,1,105,13,,2787.31,PAGO
1407,2023-03-30,3,114,6,,8281.29,PAGO
1408,2023-03-30,7,132,17,,1068.86,Pago
1409,2023-03-30,2,110,9,,2003.85,PAGO
1410,2023-03-30,9,142,3,,6871.75,Pago
1411,2023-03-30,2,106,19,,956.13,PAGO
1412,2023-03-30,3,111,3,,5173.94,PAGO
1413,2023-03-30,10,149,5,,8556.38,PAGO
1414,2023-03-30,8,138,8,,1746.22,PAGO
1415,2023-03-30,5,122,13,,1685.0,Pago
1416,2023-03-30,5,121,1,,1122.43,Pago
1417,2023-03-30,10,146,4,,7218.63,PAGO
1418,2023-03-30,2,107,3,,4465.86,Pago
1419,2023-03-30,2,109,13,,3925.11,Pago
1420,2023-03-31,8,136,3,,1799.86,Paga
1421,2023-03-31,4,119,15,,2876.27,Paga
1422,2023-03-31,3,112,19,,6234.44,Pago
1423,2023-03-31,10,146,12,,7344.14,Paga
1424,2023-03-31,8,140,6,,1319.99,Pago
1425,2023-03-31,9,143,20,,3301.77,Pago
1426,2023-03-31,1,105,5,,1569.11,PAGO
1427,2023-03-31,4,118,1,,1109.93,Pago
1428,2023-03-31,6,127,5,,4659.28,PAGO
1429,2023-03-31,5,123,12,,2581.83,Pago
1430,2023-03-31,9,143,14,,2061.02,Paga
1431,2023-03-31,9,144,6,,949.53,Paga
1432,2023-03-31,4,118,19,,3397.05,Pago
1433,2023-03-31,10,148,16,,6650.45,Pago
1434,2023-03-31,7,134,9,,1289.85,PAGO
1435,2023-03-31,6,130,14,,572.09,Paga
1436,2023-03-31,4,120,3,,2411.66,PAGO
1437,2023-04-01,3,111,19,,7689.92,Paga
1438,2023-04-01,7,133,17,,1326.6,PAGO
1439,2023-04-01,6,129,11,,2694.61,Pago
1440,2023-04-01,7,132,7,,1765.91,Pago
1441,2023-04-01,6,128,4,,9450.4,Paga
1442,2023-04-01,1,103,11,,3032.44,PAGO
1443,,8,140,18,,1651.91,Pago
1444,2023-04-02,2,109,4,,2336.96,Pago
1445,2023-04-02,9,143,3,,2733.92,PAGO
1446,2023-04-02,10,149,11,,23006.9,Paga
1447,2023-04-03,4,117,16,,1822.79,Paga
1448,2023-04-03,1,103,15,,2631.86,Pago
1449,2023-04-03,3,115,8,,197.09,Paga
1450,2023-04-03,10,146,19,,10700.74,PAGO
1451,2023-04-03,1,104,2,,263.27,Paga
1452,2023-04-03,9,145,1,,662.59,PAGO
1453,2023-04-03,2,109,10,,1659.67,PAGO
1454,2023-04-03,5,123,3,,3588.66,Paga
1455,2023-04-03,9,143,13,,2133.31,Pago
1456,2023-04-03,5,124,4,,1040.0,PAGO
1457,2023-04-03,6,130,2,,564.39,Pago
1458,2023-04-03,1,102,14,,8420.54,Paga
1459,2023-04-03,4,117,12,,2072.11,PAGO
1460,2023-04-03,9,141,9,,3901.17,Pago
1461,2023-04-03,1,101,3,,572.01,Paga
1462,2023-04-03,5,123,9,,3345.31,Paga
1463,2023-04-03,3,112,5,,9793.17,Pago
1464,2023-04-03,6,127,15,,6259.1,Paga
1465,2023-04-03,2,110,16,,1413.45,PAGO
1466,2023-04-03,8,138,16,,2287.65,PAGO
1467,2023-04-03,4,116,3,,1276.1,Paga
1468,2023-04-04,9,142,7,,6148.7,PAGO
1469,2023-04-04,2,106,7,,1757.65,Pago
1470,2023-04-04,1,102,7,,9872.6,Paga
1471,2023-04-04,8,136,17,,1587.31,PAGO
1472,2023-04-04,9,143,15,,2853.32,Paga
1473,2023-04-04,3,115,8,,97.55,Pago
1474,2023-04-04,6,129,17,,8837.92,PAGO
1475,2023-04-04,4,119,14,,1939.77,Paga
1476,2023-04-04,3,113,4,,1146.64,PAGO
1477,2023-04-04,3,114,4,,8071.47,PAGO
1478,2023-04-04,4,116,9,,3608.16,Pago
1479,2023-04-04,1,104,12,,546.41,Paga
1480,2023-04-04,5,121,12,,2361.16,Pago
1481,2023-04-04,7,132,14,,1206.67,PAGO
1482,2023-04-04,9,143,12,,943.52,Paga
1483,2023-04-04,2,106,14,,1272.93,PAGO
1484,2023-04-04,4,118,20,,1311.51,Pago
1485,2023-04-04,5,125,14,,34111.72,PAGO
1486,2023-04-04,2,106,8,,1269.52,Pago
1487,2023-04-04,2,106,9,,1642.59,PAGO
1488,2023-04-04,4,116,8,,2268.89,Paga
1489,2023-04-05,5,125,13,,38239.0,Pago
1490,2023-04-05,4,118,7,,2136.96,Pago
1491,2023-04-05,6,128,1,,15058.53,Paga
1492,2023-04-05,2,107,20,,6784.02,PAGO
1493,2023-04-05,8,138,8,,4410.26,PAGO
1494,2023-04-05,3,113,6,,849.59,Pago
1495,2023-04-05,6,129,16,,3421.92,Pago
1496,2023-04-05,7,133,3,,335.41,Paga
1497,2023-04-05,3,111,19,,4995.64,Paga
1498,2023-04-05,1,104,4,,704.91,Paga
1499,2023-04-05,1,101,8,,1350.9,Paga
1500,2023-04-05,9,145,4,,867.69,Pago
1501,2023-04-05,2,108,12,,26778.34,Paga
1502,2023-04-05,9,143,12,,2591.2,Paga
1503,2023-04-05,8,136,11,,3000.47,Paga
1504,2023-04-05,9,145,17,,1374.97,Paga
1505,2023-04-05,1,102,5,,11914.55,Pago
1506,2023-04-05,6,129,14,,2700.88,PAGO
1507,2023-04-06,4,119,18,,4193.67,Paga
1508,2023-04-06,8,140,12,,597.42,PAGO
1509,2023-04-06,6,129,10,,6329.46,Paga
1510,2023-04-06,4,116,11,,2444.21,PAGO
1511,2023-04-06,10,146,19,,13669.19,Paga
1512,2023-04-06,6,128,16,,9101.91,Pago
1513,2023-04-06,3,114,10,,6606.92,PAGO
1514,2023-04-06,10,150,16,,7146.72,Paga
1515,2023-04-06,5,121,15,,2119.59,Pago
1516,2023-04-06,1,102,4,,9132.07,PAGO
1517,2023-04-06,1,104,12,,279.37,Paga
1518,2023-04-06,1,101,10,,877.15,Paga
1519,2023-04-06,9,145,9,,848.06,Pago
1520,2023-04-06,3,112,10,,7900.63,Pago
1521,2023-04-06,4,116,8,,2050.76,Paga
1522,2023-04-06,7,134,9,,1238.14,Pago
1523,2023-04-06,999,125,14,,29661.04,PAGO
1524,2023-04-07,10,147,9,,8991.55,Pago
1525,2023-04-07,3,114,10,,5657.13,Paga
1526,2023-04-07,2,108,6,,21174.51,PAGO
1527,2023-04-07,7,134,15,,601.69,PAGO
1528,2023-04-07,6,130,12,,1895.81,PAGO
1529,2023-04-07,8,138,14,,2710.68,Paga
1530,2023-04-07,8,136,14,,3246.42,Pago
1531,2023-04-07,2,107,8,,7959.69,Paga
1532,2023-04-07,10,150,18,,4671.44,PAGO
1533,2023-04-07,10,148,5,,4856.58,Paga
1534,2023-04-07,7,131,15,,6359.48,PAGO
1535,2023-04-07,1,101,4,,582.04,PAGO
1536,2023-04-07,6,130,19,,555.84,Paga
1537,2023-04-07,8,138,19,,4457.26,Pago
1538,2023-04-07,9,141,5,,3552.36,PAGO
1539,2023-04-07,9,144,5,,438.66,PAGO
1540,2023-04-07,5,123,16,,3460.83,Pago
1541,2023-04-07,10,147,5,,3589.73,Pago
1542,2023-04-07,10,146,7,,15396.45,Pago
1543,2023-04-07,2,109,2,,1204.71,Paga
1544,2023-04-07,2,108,18,,17343.58,Pago
1545,2023-04-08,6,127,20,,4780.81,Pago
1546,2023-04-08,2,109,8,,1618.05,Pago
1547,2023-04-08,3,115,7,,383.75,PAGO
1548,2023-04-08,8,139,4,,922.07,PAGO
1549,2023-04-08,10,149,13,,16081.47,Paga
1550,2023-04-08,7,131,5,,6371.62,Paga
1551,2023-04-08,1,103,13,,2685.62,PAGO
1552,2023-04-08,1,105,20,,2408.28,PAGO
1553,2023-04-09,3,114,9,,8118.18,Paga
1554,2023-04-09,1,102,7,,9430.99,PAGO
1555,2023-04-09,6,130,6,,1025.0,Pago
1556,2023-04-09,3,113,11,,821.53,PAGO
1557,2023-04-09,999,137,10,,2891.7,PAGO
1558,2023-04-10,1,102,3,,11693.91,Pago
1559,2023-04-10,8,140,17,,1420.25,PAGO
1560,2023-04-10,9,143,19,,1149.44,Paga
1561,2023-04-10,10,148,3,,-13351.89,Paga
1562,2023-04-10,1,101,8,,1778.05,Pago
1563,2023-04-10,2,106,16,,1049.15,PAGO
1564,2023-04-10,6,127,8,,6943.99,PAGO
1565,2023-04-10,2,107,14,,9145.71,Paga
1566,2023-04-10,2,106,2,,1217.86,Pago
1567,2023-04-10,2,109,6,,5008.78,Pago
1568,2023-04-10,6,126,5,,247.57,Paga
1569,2023-04-10,10,150,16,,3197.74,Paga
1570,2023-04-10,8,138,6,,1901.99,PAGO
1571,2023-04-10,7,135,3,,7565.04,Pago
1572,2023-04-10,10,146,4,,17582.31,PAGO
1573,2023-04-10,4,116,12,,3297.03,Pago
1574,2023-04-10,7,135,11,,5599.36,Pago
1575,2023-04-10,3,115,19,,273.28,Pago
1576,2023-04-10,8,140,18,,898.58,PAGO
1577,2023-04-10,3,111,13,,3847.7,PAGO
1578,2023-04-10,2,110,10,,379.73,PAGO
1579,2023-04-10,2,106,20,,1048.07,Pago
1580,2023-04-10,9,143,9,,860.86,Paga
1581,2023-04-11,2,107,18,,11665.21,Pago
1582,2023-04-11,10,147,17,,10605.35,PAGO
1583,2023-04-11,5,124,4,,1227.97,PAGO
1584,2023-04-11,10,149,1,,28612.39,Paga
1585,2023-04-11,1,103,11,,2632.11,Pago
1586,2023-04-11,1,102,11,,8816.93,PAGO
1587,2023-04-11,1,102,20,,9974.22,PAGO
1588,2023-04-11,1,103,20,,3471.58,Paga
1589,2023-04-11,10,146,5,,22750.37,Paga
1590,2023-04-11,5,121,17,,797.72,Paga
1591,2023-04-11,4,118,8,,1965.09,Paga
1592,2023-04-11,1,101,18,,539.53,Pago
1593,2023-04-11,10,149,1,,23002.71,PAGO
1594,2023-04-11,9,144,5,,383.89,Paga
1595,2023-04-11,7,134,15,,1554.04,Pago
1596,2023-04-11,2,110,12,,2459.83,Paga
1597,2023-04-11,4,118,8,,1978.62,Pago
1598,2023-04-11,4,116,14,,2477.88,Pago
1599,2023-04-11,9,145,8,,673.25,Pago
1600,2023-04-11,1,101,6,,584.98,Paga
1601,2023-04-11,5,121,8,,1196.84,PAGO
1602,2023-04-12,1,103,5,,3497.13,Pago
1603,2023-04-12,2,106,7,,414.57,PAGO
1604,2023-04-12,8,138,15,,4590.56,Pago
1605,2023-04-12,5,123,8,,3686.77,Paga
1606,2023-04-12,9,143,17,,1660.92,PAGO
1607,2023-04-12,2,106,20,,819.95,Paga
1608,2023-04-12,8,138,17,,1313.78,Pago
1609,2023-04-12,4,118,4,,2803.15,Pago
1610,2023-04-12,6,127,15,,4107.6,Pago
1611,2023-04-12,8,136,9,,661.74,Pago
1612,2023-04-12,5,125,2,,30762.65,Pago
1613,2023-04-12,5,125,13,,30759.04,Pago
1614,2023-04-12,7,134,13,,493.27,Pago
1615,2023-04-12,3,114,10,,5493.69,PAGO
1616,2023-04-12,1,105,20,,3788.99,Pago
1617,2023-04-12,6,128,7,,16102.44,PAGO
1618,2023-04-12,1,103,14,,3088.68,PAGO
1619,2023-04-12,7,131,13,,9977.67,PAGO
1620,2023-04-12,5,125,19,,31952.54,PAGO
1621,2023-04-12,9,143,15,,1238.88,Paga
1622,2023-04-12,4,117,9,,7400.13,Paga
1623,2023-04-12,2,107,11,,9599.06,Paga
1624,2023-04-12,10,149,12,,8849.34,Paga
1625,2023-04-12,5,123,1,,3694.98,PAGO
1626,2023-04-13,5,125,6,,34911.65,Paga
1627,2023-04-13,8,139,15,,431.08,Pago
1628,2023-04-13,1,103,7,,2720.31,PAGO
1629,2023-04-13,7,131,9,,7585.49,Pago
1630,2023-04-13,10,150,15,,4169.23,Pago
1631,2023-04-13,3,113,9,,942.57,Paga
1632,2023-04-13,8,137,5,,2637.09,Pago
1633,2023-04-13,10,146,2,,9653.45,PAGO
1634,2023-04-13,3,115,11,,437.26,PAGO
1635,2023-04-13,1,105,9,,3652.07,Pago
1636,2023-04-13,999,121,18,,1888.94,Paga
1637,2023-04-13,1,105,3,,2204.09,Pago
1638,2023-04-13,9,144,8,,423.57,Pago
1639,2023-04-13,4,118,14,,2339.99,PAGO
1640,2023-04-13,2,109,20,,5022.23,Paga
1641,2023-04-13,6,128,12,,17750.99,PAGO
1642,2023-04-13,8,138,12,,3487.67,Pago
1643,2023-04-14,5,122,4,,2588.49,Pago
1644,2023-04-14,10,147,17,,10176.33,PAGO
1645,2023-04-14,10,148,19,,19039.04,Paga
1646,2023-04-14,1,102,3,,9524.36,PAGO
1647,2023-04-14,2,107,18,,7436.73,PAGO
1648,2023-04-14,7,135,2,,6997.84,PAGO
1649,2023-04-14,10,149,15,,22502.35,PAGO
1650,2023-04-14,6,128,10,,9950.24,PAGO
1651,2023-04-14,4,118,8,,1456.3,Paga
1652,2023-04-14,8,138,8,,3992.75,Pago
1653,2023-04-14,8,139,18,,1051.39,Paga
1654,2023-04-14,9,141,16,,3871.95,PAGO
1655,2023-04-14,10,147,8,,6765.2,Paga
1656,2023-04-14,10,147,14,,11294.31,Pago
1657,2023-04-14,10,147,11,,8252.68,Paga
1658,2023-04-14,6,126,17,,37.71,Paga
1659,2023-04-15,9,141,19,,3974.87,Pago
1660,2023-04-15,999,142,7,,5735.5,Pago
1661,2023-04-15,8,136,9,,1083.64,Paga
1662,2023-04-15,9,144,2,,832.86,Pago
1663,2023-04-15,7,131,5,,8745.49,Pago
1664,2023-04-15,9,145,12,,2069.8,Paga
1665,2023-04-16,7,135,4,,3310.76,Paga
1666,2023-04-16,6,128,4,,13914.78,PAGO
1667,2023-04-16,1,101,15,,1608.12,Paga
1668,2023-04-16,7,134,10,,1955.46,Paga
1669,2023-04-17,3,112,17,,11546.34,PAGO
1670,2023-04-17,2,107,19,,10903.79,PAGO
1671,2023-04-17,6,129,6,,4965.93,Paga
1672,2023-04-17,9,145,8,,1046.88,Pago
1673,2023-04-17,5,124,17,,811.68,PAGO
1674,2023-04-17,9,145,10,,1413.16,Paga
1675,2023-04-17,6,129,5,,4570.76,Pago
1676,2023-04-17,1,102,19,,9722.15,Paga
1677,2023-04-17,10,148,6,,5591.46,Paga
1678,2023-04-17,2,108,10,,11534.42,Pago
1679,2023-04-17,5,125,9,,36302.03,Pago
1680,2023-04-17,3,111,6,,2130.64,PAGO
1681,2023-04-17,1,105,18,,4207.62,PAGO
1682,2023-04-17,4,116,12,,2106.95,Pago
1683,2023-04-17,4,118,14,,3342.88,PAGO
1684,2023-04-17,8,140,10,,514.5,Paga
1685,2023-04-17,2,106,16,,966.61,Paga
1686,2023-04-17,5,121,4,,2242.56,Paga
1687,2023-04-17,6,126,3,,263.05,Pago
1688,2023-04-17,6,127,15,,5521.18,Paga
1689,2023-04-17,9,141,2,,3560.21,Paga
1690,2023-04-17,7,131,11,,11289.86,PAGO
1691,2023-04-17,4,120,2,,3644.52,PAGO
1692,2023-04-18,4,117,7,,5311.23,Pago
1693,2023-04-18,5,124,16,,527.15,Pago
1694,2023-04-18,5,122,17,,876.58,Pago
1695,2023-04-18,4,116,18,,1906.98,Paga
1696,2023-04-18,10,147,14,,9244.91,Pago
1697,2023-04-18,5,125,8,,30704.35,PAGO
1698,2023-04-18,6,129,10,,5948.0,Pago
1699,2023-04-18,4,118,13,,2603.53,Paga
1700,2023-04-18,999,148,4,,12694.61,Paga
1701,2023-04-18,4,116,14,,3862.8,Paga
1702,2023-04-18,8,138,4,,1989.59,Paga
1703,2023-04-18,3,114,4,,8672.37,PAGO
1704,2023-04-18,6,129,16,,7081.32,Paga
1705,2023-04-18,10,149,10,,23118.88,Pago
1706,2023-04-18,5,125,2,,28226.59,Paga
1707,2023-04-18,9,143,14,,1506.33,Paga
1708,2023-04-19,8,139,9,,1117.62,Pago
1709,2023-04-19,8,137,10,,3199.21,Pago
1710,2023-04-19,8,139,18,,798.36,Pago
1711,2023-04-19,4,116,20,,3807.15,PAGO
1712,2023-04-19,6,127,1,,5814.88,Pago
1713,2023-04-19,7,131,12,,9694.55,Paga
1714,2023-04-19,9,141,7,,3482.4,PAGO
1715,2023-04-19,6,130,18,,717.5,Pago
1716,2023-04-19,7,132,12,,1583.51,Pago
1717,2023-04-19,6,129,8,,3901.5,PAGO
1718,2023-04-19,1,101,4,,1768.22,PAGO
1719,2023-04-19,9,144,6,,864.37,Pago
1720,2023-04-19,5,123,8,,889.7,PAGO
1721,2023-04-19,1,103,13,,3124.87,Paga
1722,2023-04-19,3,113,3,,1048.18,Pago
1723,2023-04-19,9,144,18,,363.1,PAGO
1724,2023-04-19,10,147,13,,3407.79,PAGO
1725,2023-04-19,4,120,14,,4437.21,Paga
1726,2023-04-19,9,141,7,,2953.23,Paga
1727,2023-04-19,2,108,10,,33372.04,Paga
1728,2023-04-19,7,131,18,,3833.66,Paga
1729,2023-04-19,5,124,18,,726.63,PAGO
1730,2023-04-20,4,119,13,,1086.06,Paga
1731,2023-04-20,6,130,8,,1543.33,Paga
1732,2023-04-20,10,146,15,,12946.97,Pago
1733,2023-04-20,6,129,10,,6160.5,PAGO
1734,2023-04-20,6,127,4,,6429.04,Pago
1735,2023-04-20,9,142,19,,5019.2,Paga
1736,2023-04-20,4,116,16,,822.92,PAGO
1737,2023-04-20,9,145,16,,1816.93,Pago
1738,2023-04-20,5,124,5,,767.18,Paga
1739,2023-04-20,1,103,14,,3033.5,PAGO
1740,2023-04-20,1,103,16,,3035.6,PAGO
1741,2023-04-20,9,144,8,,553.46,PAGO
1742,2023-04-20,6,129,18,,7107.64,PAGO
1743,2023-04-20,2,106,13,,938.55,Pago
1744,2023-04-20,3,111,4,,1799.49,PAGO
1745,2023-04-20,3,112,2,,7970.02,Pago
1746,2023-04-20,7,134,16,,758.52,PAGO
1747,2023-04-20,3,115,10,,238.17,Pago
1748,2023-04-20,2,109,9,,6349.63,PAGO
1749,2023-04-20,9,143,19,,2460.77,Paga
